id,regime,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
163925577,reinverted,0.1,0.8,1.42,0.12,-0.6276436757921462,2.6391841388747,1.5329440736860014,0.0007930504074630076,11.687501490637846,1.085561486413588
163929332,reinverted,0.1,0.8,1.42,0.12,0.20857186728799015,1.1125436833051388,0.7635622876571304,0.0003453425163737269,11.777146879782192,1.0849102087464577
163931176,reinverted,0.1,0.8,1.42,0.12,0.46012655617910714,0.6385459592221983,0.8695749151619734,1.1248941793701033e-5,11.832755913077778,1.0845111660669668
163932822,reinverted,0.1,0.8,1.42,0.12,0.11842035570528105,1.118138967989371,0.8805669938303436,0.00017379615235585988,11.81093343225343,1.08466731319213
163934342,reinverted,0.1,0.8,1.42,0.12,0.36263796711076374,0.5761431144114162,0.5945811482652258,4.4995767650403e-5,11.825039495572776,1.0845663137424948
163941227,reinverted,0.1,0.8,1.42,0.12,-0.8089608900291873,0.5945685540490061,0.6265811595909788,4.049619140974223e-5,11.805215657085883,1.0847083212240827
163941462,reinverted,0.1,0.8,1.42,0.12,-0.756702061151991,1.5736070654565226,1.4519459897766116,7.874259364875063e-5,11.818413541794577,1.0846137255616928
163942465,reinverted,0.1,0.8,1.42,0.12,-0.30353571301826376,1.177617969441078,0.9751750234165545,0.00013498730336020822,11.763068483648592,1.085011831852383
163943855,reinverted,0.1,0.8,1.42,0.12,-0.036904254579619884,0.6715728341893439,0.6930586367707345,4.499576778705469e-5,11.823677976621106,1.084576051713967
163945076,reinverted,0.1,0.8,1.42,0.12,-0.8758341397351485,0.6219982867958754,0.651829676733703,4.162108561520518e-5,11.787624501131553,1.0848347349293324
163947426,reinverted,0.1,0.8,1.42,0.12,0.2849019971117163,0.9152231071121703,0.6096127260043337,0.0004004623333044016,11.729508521432294,1.085255064027004
163948074,reinverted,0.1,0.8,1.42,0.12,0.7071113432828662,0.733863954504657,0.7756771700099342,3.993374336751856e-5,11.831455760121152,1.084520452958171
163948664,reinverted,0.1,0.8,1.42,0.12,-0.09934759654749628,1.4511625951348337,0.9145020181341308,0.000526450482747581,11.62747412393914,1.086003201498523
163951206,reinverted,0.1,0.8,1.42,0.12,0.875239543096748,0.9871542564166188,0.7467655953322355,0.00021260499990072174,11.82464869471572,1.084569108632114
16395137x,reinverted,0.1,0.8,1.42,0.12,-0.17356469726584584,1.246826672090843,0.8141209163117332,0.00030484632550612444,5.91172919302845,1.1691552449965528
163952196,reinverted,0.1,0.8,1.42,0.12,-0.19213487436319424,1.2965872279643844,0.9371866076411618,0.00026659992395604065,11.78370973666262,1.0848629185840095
16395241x,reinverted,0.1,0.8,1.42,0.12,0.39399379394802353,0.38372289861518455,0.4316430614916814,2.9247249041580814e-5,11.828169074299462,1.084543938602706
163952612,reinverted,0.1,0.8,1.42,0.12,0.8434887013332465,1.2684719837283638,0.8265013845117419,0.0004482703304772098,11.809558730811062,1.0846771689606833
163956031,reinverted,0.1,0.8,1.42,0.12,-0.25909395912936894,1.34170355465452,1.1527442182103098,0.00011248941912589,11.819323793459269,1.0846072091326742
163956373,reinverted,0.1,0.8,1.42,0.12,-0.3029934956705898,0.6509150321285492,0.671690919282711,4.499576790384986e-5,11.812626321683743,1.0846551793621337
163957202,reinverted,0.1,0.8,1.42,0.12,0.4961167858720742,1.1565726753305223,1.0160196034030409,0.00010067802905295123,11.82539157693595,1.0845637959211756
16395778x,reinverted,0.1,0.8,1.42,0.12,0.19447519277066394,0.6419213938761836,0.560651262732168,0.00010349026593738015,11.781807952068831,1.084876616905337
163959750,reinverted,0.1,0.8,1.42,0.12,-0.7591447073863319,0.60154401972829,0.620594101853668,4.499576823297304e-5,11.776161660031049,1.0849173125224711
163960022,reinverted,0.1,0.8,1.42,0.12,-0.12447712229929482,0.8472378740723195,0.9004888384341581,3.880884959803688e-5,11.805526892642288,1.0847060880123227
163963047,reinverted,0.1,0.8,1.42,0.12,-0.07577083625824359,0.733721429266798,0.7300651574990685,5.399492134446678e-5,11.820120774800586,1.0846015044221806
163963063,reinverted,0.1,0.8,1.42,0.12,1.3678729543549042,0.17483288803055538,0.19821034857633552,2.8122354781284506e-5,11.82449393844509,1.0845702154532542
163963717,reinverted,0.1,0.8,1.42,0.12,-0.160607727728856,0.8970321992714401,0.8099262618047713,8.774174720829894e-5,11.812345759717255,1.0846571900570523
163964517,reinverted,0.1,0.8,1.42,0.12,0.008621318613551436,0.8001971821810772,0.8433555601892078,4.049619088524974e-5,11.81856075684605,1.0846126715912288
163966141,reinverted,0.1,0.8,1.42,0.12,0.14058583875108785,0.42840206232773625,0.5246304291092931,1.9123201296264908e-5,11.82467298571576,1.0845689349048386
163966344,reinverted,0.1,0.8,1.42,0.12,-0.5124284384615455,1.0888858460468775,0.9054711778944127,0.0001321750682174516,11.758043158328832,1.0850481654586928
163969078,reinverted,0.1,0.8,1.42,0.12,0.40733148022163923,0.647090870134907,0.5920358619633502,8.211727588038044e-5,11.809190895314279,1.084679806505354
163972146,reinverted,0.1,0.8,1.42,0.12,-0.9832333742549004,0.7377842410695941,0.7369010692812487,5.287002767331524e-5,11.757881814587465,1.0850493325047157
163973253,reinverted,0.1,0.8,1.42,0.12,-0.1910360561802879,0.6363590125059514,0.7543748035096668,2.2497883893404935e-5,11.824416813332311,1.0845707670650173
163977262,reinverted,0.1,0.8,1.42,0.12,-0.8042323729269074,0.508755994510844,0.6476687609145633,1.574851882775858e-5,11.816755363611001,1.0846255989253566
16397802x,reinverted,0.1,0.8,1.42,0.12,-0.40784490119619726,1.0208745857163015,0.8333930785361827,0.00014511135149080926,11.79114933344014,1.084809374533487
163978206,reinverted,0.1,0.8,1.42,0.12,0.268871852384474,0.45213962684959885,0.49424558658342865,3.374682581713378e-5,11.825640778720896,1.0845620139078977
163978361,reinverted,0.1,0.8,1.42,0.12,-0.07127731969123345,0.6875134100972642,0.7168223681309,4.274597939780979e-5,11.823062316252932,1.084580455828717
163978863,reinverted,0.1,0.8,1.42,0.12,0.11134726331321558,0.5644141291278161,0.6833554326808468,2.024809544252201e-5,11.828713387975014,1.0845400482030947
163979276,reinverted,0.1,0.8,1.42,0.12,0.3198449949573992,0.3578715677717377,0.4436132785885083,1.7998307102436207e-5,11.828036538490244,1.0845448859365496
16398581x,reinverted,0.1,0.8,1.42,0.12,0.214945525115147,1.0879600595737835,0.7913175326013623,0.0002581632168980276,11.756151296028973,1.085061851861143
16398725x,reinverted,0.1,0.8,1.42,0.12,-0.6170668427156549,0.6899671479630385,0.5850253737355693,0.0001181138916133546,11.319859627748256,1.0883403180679654
163990088,reinverted,0.1,0.8,1.42,0.12,0.01711735681261449,1.4476597209593778,0.8498097144659047,0.0007463672981799586,11.462611752138692,1.0872401527351234
163997300,reinverted,0.1,0.8,1.42,0.12,0.5968536994878941,1.3463217349730738,0.5507876581159326,0.004336467117592534,10.281959028920511,1.0972577304759974
163999306,reinverted,0.1,0.8,1.42,0.12,0.2695948020514123,0.5822746874017766,0.628258596116186,3.5996614120957564e-5,11.806826456401724,1.0846967645109915
163999824,reinverted,0.1,0.8,1.42,0.12,-1.280764819061797,1.2521602714193483,1.108754781417142,9.617845453546826e-5,11.644756278846362,1.0858755628760202
164000541,reinverted,0.1,0.8,1.42,0.12,-0.1868996731612938,1.3949949416756193,0.9448265775633718,0.0003599661423048194,11.07623180864485,1.0902834120191953
164000787,reinverted,0.1,0.8,1.42,0.12,0.04115923218759863,1.5008628734424785,0.9813447378734401,0.0004387087345990992,11.687181501421021,1.0855638290445315
164033052,reinverted,0.1,0.8,1.42,0.12,1.0721657580673745,0.44141770190966206,0.3262133123467233,0.00023847756830877467,11.764697556368079,1.0850000601552832
164035752,reinverted,0.1,0.8,1.42,0.12,1.3366796848749982,0.6481067144565803,0.4767609368971858,0.00024410203691949353,11.774034952609158,1.0849326508733013
164036659,reinverted,0.1,0.8,1.42,0.12,-0.301594835858685,1.03843131837661,1.1137135179718405,3.7121508311449226e-5,11.827045505975454,1.0845519702697317
164039702,reinverted,0.1,0.8,1.42,0.12,1.4094826377551921,0.1813239484381717,0.19821034857633552,3.374682570420782e-5,11.82596526541904,1.0845596936534352
164041001,reinverted,0.1,0.8,1.42,0.12,-1.0282290992054133,1.0724153979588023,0.6811802796306671,0.0001259881509878946,2.303147098425884,1.4341885069709455
164055147,reinverted,0.1,0.8,1.42,0.12,0.3909480122683127,0.6672816799389931,0.5950288946748318,9.336621778125474e-5,11.808201245114947,1.084686903554739
164055438,reinverted,0.1,0.8,1.42,0.12,0.6491438453663451,1.9911053765224382,0.68704755085029,0.009902443555812827,9.719602324594291,1.102884867775878
164057417,reinverted,0.1,0.8,1.42,0.12,-0.966066753042674,0.7934172640932164,0.810470758863279,4.7245556613177816e-5,11.753109759220727,1.0850838646525414
164064780,reinverted,0.1,0.8,1.42,0.12,0.06564444223891555,0.6012550847974354,0.699308516050996,2.474767220771044e-5,11.825679704216322,1.0845617355629429
164065556,reinverted,0.1,0.8,1.42,0.12,-0.9741705592233127,0.5899734987969223,0.7407489808032822,1.6873413076262336e-5,11.812499823737564,1.0846560859192964
164070259,reinverted,0.1,0.8,1.42,0.12,0.1907547370018322,0.6738519071633363,0.6216558073261212,7.87425936283112e-5,11.79451958687381,1.0847851404743019
164070582,reinverted,0.1,0.8,1.42,0.12,0.4867217686166116,0.39656894222281613,0.4700907061712749,2.2497883825464822e-5,11.816736758997035,1.0846257321623602
164071008,reinverted,0.1,0.8,1.42,0.12,0.3252610817915703,0.46064109387836494,0.4550365887205547,5.511981554009513e-5,11.364569009738032,1.087992778181304
164071411,reinverted,0.1,0.8,1.42,0.12,0.07869030090005022,0.5707130776001628,0.6197549583134867,3.487172003551226e-5,11.818675785134095,1.084611848076739
164075332,reinverted,0.1,0.8,1.42,0.12,1.2013349041225718,0.18134641838902557,0.19821034857633552,3.374682584084032e-5,11.807198861737719,1.0846940931299625
164076271,reinverted,0.1,0.8,1.42,0.12,0.35964308907637427,0.8230473471726647,0.6741915514389396,0.00014229911503792865,11.715615358955983,1.0853561652001107
164076466,reinverted,0.1,0.8,1.42,0.12,0.430733692908111,0.5359299063726883,0.47445501099189696,9.674090074408017e-5,11.788127460548605,1.0848311153189263
164076511,reinverted,0.1,0.8,1.42,0.12,1.3308254044266865,0.5888569313864983,0.4534758554505979,0.00019404424594330878,11.758852939908799,1.085042308557671
164077231,reinverted,0.1,0.8,1.42,0.12,-0.19177232735331864,0.8471484455927825,0.6817673044469338,0.0001462362448777624,10.130563913315388,1.0987111880993734
164079237,reinverted,0.1,0.8,1.42,0.12,0.15486475627047103,0.4144449021957415,0.3477237813416249,0.00012598815046002844,11.659144606380911,1.0857695854850888
164080967,reinverted,0.1,0.8,1.42,0.12,0.26406036320842274,0.5732767723981181,0.6205350591499792,3.5434167025161036e-5,11.815036260756901,1.084637912057998
16408823x,reinverted,0.1,0.8,1.42,0.12,-0.28596161869885256,1.746993030007148,0.9084414582554932,0.0007795516769876245,4.613902769731664,1.2167362534295794
164091121,reinverted,0.1,0.8,1.42,0.12,0.07919327882115651,0.8479602380822047,0.8368729831944084,5.624470956349357e-5,11.819909324126218,1.0846030178893884
164091543,reinverted,0.1,0.8,1.42,0.12,0.1727306096067522,1.038886694396964,0.8755071120917751,0.0001226134655502392,11.513286575275066,1.0868561720810037
164092546,reinverted,0.1,0.8,1.42,0.12,0.2763224839211919,0.7537736431465726,0.6519597407928492,0.00010855228935014237,11.753016539997956,1.0850845394964597
164092909,reinverted,0.1,0.8,1.42,0.12,-0.5600921904684474,0.421679367235631,0.5330727560612231,1.631096592902885e-5,11.819796532369075,1.0846038252233405
164093186,reinverted,0.1,0.8,1.42,0.12,0.1741519987326054,0.7251568648205238,0.60220396532514,0.00013161262078300557,11.438135000777386,1.087426840121404
164094349,reinverted,0.1,0.8,1.42,0.12,-0.6068745269683121,0.7157812519556394,0.5891207259281639,0.00013779954021476233,11.471768306045485,1.087170519254038
164097160,reinverted,0.1,0.8,1.42,0.12,0.19111352023810158,0.6430632700924205,0.5899359830444038,8.099238196220004e-5,11.798878460603316,1.0847538181988245
164097195,reinverted,0.1,0.8,1.42,0.12,-0.3477531300141086,0.5821274399777261,0.595498684638876,4.555821485325376e-5,10.93755701874998,1.0914280948008523
164097259,reinverted,0.1,0.8,1.42,0.12,0.5766215318351772,1.2929594721200472,1.0241660080405646,0.00016873412690793777,11.794017466389306,1.0847887501311413
164097355,reinverted,0.1,0.8,1.42,0.12,-0.23726053594725577,0.5003212114915765,0.5121011491969262,4.612066198244067e-5,11.345429428399374,1.0881412207718506
16409746x,reinverted,0.1,0.8,1.42,0.12,-0.24013441707082378,1.0623374624614035,0.9178256332825921,0.0001063025013982764,11.007220008814604,1.0908494605539998
164097523,reinverted,0.1,0.8,1.42,0.12,-0.959888932738285,0.6162549580799228,0.6713812463266291,3.3746826176150555e-5,11.335576934693021,1.0882178300902758
164097611,reinverted,0.1,0.8,1.42,0.12,0.3274007858667405,0.6533755823607942,0.6645826880916804,4.837045017077714e-5,11.820521472019003,1.0845986365632982
164097697,reinverted,0.1,0.8,1.42,0.12,0.9290991109670701,0.8621980873602493,0.7029206820358521,0.00014623624331868757,11.8233560313065,1.0845783546864485
164098040,reinverted,0.1,0.8,1.42,0.12,-0.15764497457744303,0.9858482199547495,0.8015411346870274,0.00014623624521005598,11.42361057772454,1.087537998008261
164098091,reinverted,0.1,0.8,1.42,0.12,1.5103165626148847,0.29925802913941774,0.32701963863383376,3.374682538152337e-5,11.776176690245434,1.0849172041404855
169650199,reinverted,0.1,0.8,1.42,0.12,0.3822136165772522,0.7126020091705535,0.6317424700318024,9.561600615086266e-5,11.647471714404176,1.0858555422601561
16965355x,reinverted,0.1,0.8,1.42,0.12,0.034224908023962344,0.9368953255254009,0.8572556869331377,8.211727596245604e-5,11.821938324312367,1.0845884974669047
169655539,reinverted,0.1,0.8,1.42,0.12,-0.17290151269862494,0.928355401038283,0.827846821008044,9.336621818411547e-5,11.810591830215238,1.0846697620555883
16965646x,reinverted,0.1,0.8,1.42,0.12,0.50617977847693,0.37126684326935677,0.45467970995336054,1.912320125137098e-5,11.830781454523374,1.08452527027432
169656937,reinverted,0.1,0.8,1.42,0.12,0.579017616868836,0.4900916508182625,0.4771930543558152,6.0181839173244333e-5,11.823226856115657,1.084579278751024
169657833,reinverted,0.1,0.8,1.42,0.12,0.4395160899076946,0.45645710853693167,0.5172856018259304,2.812235478171066e-5,11.764459149737705,1.085001782680532
169658641,reinverted,0.1,0.8,1.42,0.12,0.7732469191823657,0.7221497865184409,0.7345842987977315,4.8370449713313876e-5,11.83037994507512,1.0845281389644879
169661656,reinverted,0.1,0.8,1.42,0.12,0.9478931642679773,0.5272892090195938,0.5931518612065425,2.9247248663827423e-5,11.831651644949329,1.0845190536375264
169662739,reinverted,0.1,0.8,1.42,0.12,-0.21987752815692388,0.30370521901465347,0.3415982957528085,2.924724935161215e-5,11.812952638358169,1.084652840878484
169663459,reinverted,0.1,0.8,1.42,0.12,0.015398069429930555,0.4363387025672483,0.5729037223813221,1.3498730339881462e-5,11.825528350849464,1.0845628178573659
169671870,reinverted,0.1,0.8,1.42,0.12,-0.14479971077918452,1.080175556731387,0.8611174908560393,0.0001631096582298058,11.737978067286544,1.0851935481790493
16967318x,reinverted,0.1,0.8,1.42,0.12,-0.009644432478956452,0.8158941234867899,0.8918717223978387,3.3746825700390106e-5,11.825068285107356,1.0845661078557502
169674668,reinverted,0.1,0.8,1.42,0.12,-0.9948247309705038,0.7149003789190082,0.7413206956267556,4.387087402747948e-5,11.783541793617282,1.0848641280791878
169674676,reinverted,0.1,0.8,1.42,0.12,-0.8374312841381971,0.8617412876484398,0.9904300136430896,2.587256645999684e-5,11.387132064964991,1.0878184247179077
169675601,reinverted,0.1,0.8,1.42,0.12,-0.2868576130977196,0.7604509345277669,0.8621426933364159,2.812235484780299e-5,11.826156405603244,1.0845583269578778
169675791,reinverted,0.1,0.8,1.42,0.12,0.28160840586015917,1.415188917232326,0.6967747831233115,0.0017998307102651588,11.488527519978984,1.0870433567975497
169676284,reinverted,0.1,0.8,1.42,0.12,-0.0646005031151702,0.35535522615358434,0.3152154569912576,9.561600749577012e-5,11.73347620360359,1.085226234974839
169677359,reinverted,0.1,0.8,1.42,0.12,0.09214954195920833,0.813733439380969,0.7823436086774449,6.411896890207272e-5,11.82419769819095,1.0845723342525806
169677906,reinverted,0.1,0.8,1.42,0.12,0.9348840844260095,1.2582377227052544,0.7785152599239805,0.0005804453965596093,11.804683295928905,1.084712141353667
169677981,reinverted,0.1,0.8,1.42,0.12,-1.010560813476697,1.1114917691184107,0.8921371664858512,0.00015748518871135117,11.706839786022243,1.0854201490989892
194290738,reinverted,0.1,0.8,1.42,0.12,0.66931257118659,0.5249114637891966,0.4462897630230704,0.00011811389008362211,11.712918400007792,1.0853758188906477
264570613,reinverted,0.1,0.8,1.42,0.12,-0.6141856034303178,1.5802753826282678,1.3259159719721891,0.0001265505969012872,11.797505335182933,1.0847636827946807
264574251,reinverted,0.1,0.8,1.42,0.12,1.721971257296215,0.35218977110248534,0.19821034857633552,0.0009280377067542903,11.669069411235615,1.0856966365318854
264575289,reinverted,0.1,0.8,1.42,0.12,0.8770665123581282,0.46316017431569134,0.577798631859584,1.743585978023149e-5,11.831636471350835,1.0845191620298176
26458103x,reinverted,0.1,0.8,1.42,0.12,-0.1752207571119626,1.7304140087198912,1.1585777507421107,0.00039090073146236893,11.780976910335108,1.084882604185628
264582788,reinverted,0.1,0.8,1.42,0.12,-0.9689896104875113,3.072301055150707,1.987091243968743,0.0004628939612355793,11.664860473051437,1.0857275577629268
264583369,reinverted,0.1,0.8,1.42,0.12,0.10983150670194233,1.0401022286581632,0.7954812836043524,0.00020079361313988628,11.751736116497927,1.085093809977245
264583457,reinverted,0.1,0.8,1.42,0.12,-0.0017496007734403166,1.5556112677537994,0.9458155605700573,0.000627690958722601,11.531699793122371,1.0867174846674739
264583676,reinverted,0.1,0.8,1.42,0.12,1.1115560401652524,1.155858087500122,0.6381369436884443,0.0010230912561362256,11.713324485594416,1.0853728590230594
264584097,reinverted,0.1,0.8,1.42,0.12,-0.07159769801499037,1.8837749612726178,1.146483281713031,0.0006288158529231371,11.730890646997329,1.08524501933329
264585719,reinverted,0.1,0.8,1.42,0.12,-0.7475417398195355,0.6098369236491842,0.8918717223978387,7.874259383234746e-6,11.830464737119481,1.0845275331291409
264586826,reinverted,0.1,0.8,1.42,0.12,1.2788774281882154,0.7896941011068213,0.508472432826342,0.00047526779078356144,11.783659824136443,1.084863278041318
