id,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
163999824,0.1,0.8,1.42,0.12,0.0,1.0,0.9048927632944307,0.00035196419021790964,11.598306663271623,1.0862194826393667
164000541,0.1,0.8,1.42,0.12,0.0,1.0,1.0401462284068421,0.00017419813143773765,11.401800859530152,1.0877054434049471
164000787,0.1,0.8,1.42,0.12,0.0,1.0,1.130351885287626,0.00011641574363455402,11.77555431449184,1.0849216922866491
164033052,0.1,0.8,1.42,0.12,0.0,1.0,1.0750115444455943,0.00014972294519924605,11.794564386123566,1.08478481843522
164035752,0.1,0.8,1.42,0.12,0.0,1.0,1.2219708124422837,7.888756204892063e-5,11.791694622744249,1.0848054526506448
164036659,0.1,0.8,1.42,0.12,0.0,1.0,1.1321988502678635,0.00011560333140891017,11.810561750271281,1.0846699776983115
164039702,0.1,0.8,1.42,0.12,0.0,1.0,1.072303160557238,0.00015157774746457292,11.78549345968541,1.0848500746634577
164041001,0.1,0.8,1.42,0.12,0.0,1.0,0.7052698851869177,0.00036775660519964675,2.6213178015567338,1.3814875096053312
164055147,0.1,0.8,1.42,0.12,0.0,1.0,1.0714727572225624,0.0001521630666872148,11.78490642933659,1.084854301219623
164055438,0.1,0.8,1.42,0.12,0.0,1.0,1.073774174421746,0.00015054596951390005,11.786223920444664,1.0848448160114603
164057417,0.1,0.8,1.42,0.12,0.0,1.0,0.9555558624051986,0.000269131665511072,11.717989362991807,1.08533887248253
164064780,0.1,0.8,1.42,0.12,0.0,1.0,1.0888725966662558,0.00014041458511945912,11.79064333652839,1.0848130141382462
164065556,0.1,0.8,1.42,0.12,0.0,1.0,0.9471048088462112,0.00028158416958895034,11.742280596822456,1.0851623321172044
164070259,0.1,0.8,1.42,0.12,0.0,1.0,1.1293167084793252,0.00011698105508082981,11.783476089170266,1.084864601280013
164070582,0.1,0.8,1.42,0.12,0.0,1.0,1.1085500643860273,0.0001281339760120401,11.731432051842068,1.0852410852810574
164071008,0.1,0.8,1.42,0.12,0.0,1.0,1.0330735082126061,0.00017653241458810711,10.84122308756735,1.0922405149237076
164071411,0.1,0.8,1.42,0.12,0.0,1.0,1.0938745827721958,0.00013721744165837838,11.787130969888763,1.0848382869889701
164075332,0.1,0.8,1.42,0.12,0.0,1.0,1.0828206230956994,0.00014414711523013437,11.741598792957435,1.0851672772706045
164076271,0.1,0.8,1.42,0.12,0.0,1.0,1.0175134098410994,0.00019581534061862741,11.602572042524688,1.0861877863231437
164076466,0.1,0.8,1.42,0.12,0.0,1.0,1.0947612207276545,0.00013665588044566853,11.785630254648703,1.0848490898147396
164076511,0.1,0.8,1.42,0.12,0.0,1.0,1.1857494198162633,9.154863350387967e-5,11.743522807654468,1.085153323783575
164077231,0.1,0.8,1.42,0.12,0.0,1.0,0.8035350569301548,0.0004680152583011684,6.432230903526352,1.1554670556760902
164079237,0.1,0.8,1.42,0.12,0.0,1.0,0.8891740995028755,0.00038384221992349984,11.571631714864104,1.0864182359619579
164080967,0.1,0.8,1.42,0.12,0.0,1.0,1.1219958075542553,0.0001207857459636389,11.768064540693581,1.0849757406192015
16408823x,0.1,0.8,1.42,0.12,0.0,1.0,0.9324841648455054,0.0002845308793347485,10.01157084395111,1.099884425290182
164091121,0.1,0.8,1.42,0.12,0.0,1.0,1.179016377333642,9.43701540247087e-5,11.800116109758783,1.0847449288378606
164091543,0.1,0.8,1.42,0.12,0.0,1.0,0.8907736548637953,0.00035293881157079295,9.725129606695235,1.1028263931116715
164092546,0.1,0.8,1.42,0.12,0.0,1.0,1.0417011354647878,0.00017453521451547802,11.673783719109615,1.085662029044022
164092909,0.1,0.8,1.42,0.12,0.0,1.0,0.9609729383046881,0.00026182084459111814,11.739632797871478,1.0851815399355005
164093186,0.1,0.8,1.42,0.12,0.0,1.0,1.0613741043274518,0.00015773842583470226,11.451790352667544,1.087322590547343
164094349,0.1,0.8,1.42,0.12,0.0,1.0,0.9347845515656884,0.00029906248194340625,11.587248304609442,1.0863017667104102
164097160,0.1,0.8,1.42,0.12,0.0,1.0,1.0654649535500318,0.00015645333130049098,11.775597833358601,1.0849213784430665
164097195,0.1,0.8,1.42,0.12,0.0,1.0,0.7753572301264502,0.0004465693794160214,4.790528842761498,1.20874522058478
164097259,0.1,0.8,1.42,0.12,0.0,1.0,1.2504929560710913,7.028675498868027e-5,11.789405839690005,1.084821916693496
164097355,0.1,0.8,1.42,0.12,0.0,1.0,0.7667016394274295,0.0006107561311175952,6.7480118054675335,1.1481917976476799
16409746x,0.1,0.8,1.42,0.12,0.0,1.0,1.07112960319481,0.00014708609856879036,10.800058897912905,1.0925920876406747
164097523,0.1,0.8,1.42,0.12,0.0,1.0,0.8718577205085948,0.000405203531367435,10.410212748895596,1.0960595161809819
164097611,0.1,0.8,1.42,0.12,0.0,1.0,1.049659686957599,0.000168551557097102,11.768306925619795,1.0849739904236337
164097697,0.1,0.8,1.42,0.12,0.0,1.0,1.243777617365906,7.227993625038613e-5,11.82085102511276,1.084596278040858
164098040,0.1,0.8,1.42,0.12,0.0,1.0,0.9988423456014026,0.000212786853929508,11.331503104748267,1.088249545603616
164098091,0.1,0.8,1.42,0.12,0.0,1.0,1.1878472425562607,8.985476320238635e-5,11.456003356610102,1.0872904772171703
169650199,0.1,0.8,1.42,0.12,0.0,1.0,1.007803215513525,0.0002031492768439059,11.284359735860592,1.0886182311985408
16965355x,0.1,0.8,1.42,0.12,0.0,1.0,1.1383078263477293,0.00011255448498688661,11.815965213544763,1.0846312579571316
169655539,0.1,0.8,1.42,0.12,0.0,1.0,0.9473369271125928,0.00028124393036150125,11.74276614603229,1.0851588107575392
16965646x,0.1,0.8,1.42,0.12,0.0,1.0,1.1098139306624308,0.00012776266515285826,11.815505514304638,1.084634550657975
169656937,0.1,0.8,1.42,0.12,0.0,1.0,1.076672711968098,0.00014864224647384987,11.808951992732144,1.084681519631501
169657833,0.1,0.8,1.42,0.12,0.0,1.0,1.1286859284374693,0.00011618920094145588,11.501336463635017,1.0869464173282648
169658641,0.1,0.8,1.42,0.12,0.0,1.0,1.2268612730417263,7.740092301531977e-5,11.820291466822288,1.084600282726263
169661656,0.1,0.8,1.42,0.12,0.0,1.0,1.230746873995921,7.619032573317085e-5,11.821694928399989,1.0845902390525777
169662739,0.1,0.8,1.42,0.12,0.0,1.0,0.9173360872662224,0.00033055871745640294,11.762472768464526,1.0850161373109424
169663459,0.1,0.8,1.42,0.12,0.0,1.0,0.9353156203116769,0.0002985073665900049,11.615958133275122,1.086088464552519
169671870,0.1,0.8,1.42,0.12,0.0,1.0,1.065878807032852,0.00015596782815053856,11.740607590349748,1.0851744675311314
16967318x,0.1,0.8,1.42,0.12,0.0,1.0,1.0376714455530556,0.00017850258870752718,11.766126869792055,1.0849897346056472
169674668,0.1,0.8,1.42,0.12,0.0,1.0,0.8950803208293179,0.00037312240689810357,11.712238727245259,1.0853807733336052
169674676,0.1,0.8,1.42,0.12,0.0,1.0,0.8557261957687272,0.0003702431602297576,7.296244576983305,1.1370568090815643
169675601,0.1,0.8,1.42,0.12,0.0,1.0,1.0589583971784147,0.0001614383678926326,11.79784880949707,1.0847612150441373
169675791,0.1,0.8,1.42,0.12,0.0,1.0,1.058368638363963,0.0001619097562289988,11.801784179310426,1.084732950951017
169676284,0.1,0.8,1.42,0.12,0.0,1.0,0.9009587899709565,0.00036125435470695677,11.724342310925165,1.0852926307915935
169677359,0.1,0.8,1.42,0.12,0.0,1.0,1.1289161706136734,0.00011731090420554198,11.814949756319601,1.0846385317436595
169677906,0.1,0.8,1.42,0.12,0.0,1.0,1.235829128292141,7.464096258934716e-5,11.823498235930714,1.0845773374381769
169677981,0.1,0.8,1.42,0.12,0.0,1.0,0.9178971451043384,0.00032940371557957224,11.74918489795796,1.0851122872509906
194290738,0.1,0.8,1.42,0.12,0.0,1.0,1.1004493609798762,0.0001327123633045615,11.68489588933892,1.0855805656695994
264570613,0.1,0.8,1.42,0.12,0.0,1.0,1.063495624130351,0.00015805621183630385,11.804030162941961,1.0847168285912585
264574251,0.1,0.8,1.42,0.12,0.0,1.0,1.0122501457008886,0.00020222385418860092,11.788842130560717,1.0848259726379452
264575289,0.1,0.8,1.42,0.12,0.0,1.0,1.1905603686433872,8.992132259201619e-5,11.813063434610942,1.0846520469085192
26458103x,0.1,0.8,1.42,0.12,0.0,1.0,1.1096610958582713,0.00012785217605285661,11.815861357618711,1.084632001826529
264582788,0.1,0.8,1.42,0.12,0.0,1.0,0.9252421424578913,0.00031647945751491516,11.743942051918594,1.0851502839148148
264583369,0.1,0.8,1.42,0.12,0.0,1.0,1.0856282334559073,0.00014246261913522507,11.77739323130271,1.0849084326523237
264583457,0.1,0.8,1.42,0.12,0.0,1.0,1.0604923337386611,0.000160046949421743,11.755153267700067,1.085069073726816
264583676,0.1,0.8,1.42,0.12,0.0,1.0,1.1828608708084087,9.287104078007666e-5,11.808105662699605,1.0846875890651013
264584097,0.1,0.8,1.42,0.12,0.0,1.0,1.1445646522843964,0.0001094905097771273,11.810159568443197,1.0846728610400833
264585719,0.1,0.8,1.42,0.12,0.0,1.0,1.0365134196599306,0.00017970458185848388,11.800112195660123,1.0847449569477638
264586826,0.1,0.8,1.42,0.12,0.0,1.0,1.1868847003149972,9.131779257997171e-5,11.811548813132893,1.0846629020309455
264586893,0.1,0.8,1.42,0.12,0.0,1.0,1.2262792966383642,7.759585445181828e-5,11.824624754537002,1.084569279851042
264588928,0.1,0.8,1.42,0.12,0.0,1.0,0.930954391487534,0.0003069776882516772,11.752652006855717,1.0850871785718377
264589111,0.1,0.8,1.42,0.12,0.0,1.0,1.0619251901645919,0.00015908319028392509,11.776515632072977,1.0849147601245084
264589314,0.1,0.8,1.42,0.12,0.0,1.0,0.7863165507737291,0.0005752086450657531,7.5155549707069405,1.133057372861706
264590489,0.1,0.8,1.42,0.12,0.0,1.0,1.0003666674446832,0.0002129902728408573,11.57626079144314,1.0863836793258124
264590884,0.1,0.8,1.42,0.12,0.0,1.0,1.118753301733719,0.00012274506003495938,11.816959655701684,1.0846241359144777
264592433,0.1,0.8,1.42,0.12,0.0,1.0,1.075532137866975,0.00014923982749639287,11.770129810594488,1.084960830177071
264592783,0.1,0.8,1.42,0.12,0.0,1.0,1.0766980189437916,0.00014842897740339429,11.76920005433938,1.0849675420065015
264594113,0.1,0.8,1.42,0.12,0.0,1.0,1.087053792245177,0.00014165330554160238,11.80345842508681,1.0847209321188969
264594121,0.1,0.8,1.42,0.12,0.0,1.0,1.0340568992210049,0.00018169355703899975,11.774285132012723,1.0849308462287135
264594295,0.1,0.8,1.42,0.12,0.0,1.0,1.0350748430462964,0.00018067407528220714,11.753050397558356,1.0850842943894587
264595044,0.1,0.8,1.42,0.12,0.0,1.0,1.0373130583408523,0.00017903474350829994,11.803782282858466,1.084718607649364
264595669,0.1,0.8,1.42,0.12,0.0,1.0,1.0473296242640375,0.00017060636622033006,11.798608276912303,1.0847557590293777
264597859,0.1,0.8,1.42,0.12,0.0,1.0,1.0773393652060885,0.00014814893300682836,11.802016716671138,1.0847312814417076
264598237,0.1,0.8,1.42,0.12,0.0,1.0,1.0021352346843235,0.0002123321566727195,11.745656935636605,1.0851378518442827
264598405,0.1,0.8,1.42,0.12,0.0,1.0,1.0382813975002994,0.0001779941858678837,11.768709810473748,1.084971081461286
264598616,0.1,0.8,1.42,0.12,0.0,1.0,1.1325996409567733,0.00011511395018515994,11.736193275469578,1.0852065040621095
264598835,0.1,0.8,1.42,0.12,0.0,1.0,1.0357770331540268,0.00018030234316635053,11.793088026370016,1.0847954325248776
264604502,0.1,0.8,1.42,0.12,0.0,1.0,1.119028412983553,0.0001222629570827028,11.735533107000219,1.0852112972527428
264606188,0.1,0.8,1.42,0.12,0.0,1.0,0.8785298149112272,0.00040919156622850483,11.681313531192947,1.0856068110259751
264607543,0.1,0.8,1.42,0.12,0.0,1.0,1.0173062820040948,0.00019715824201877336,11.775106581690768,1.084924921321299
264608204,0.1,0.8,1.42,0.12,0.0,1.0,0.9927766565989513,0.00022196970087124608,11.670563854496598,1.0856856628752094
264608853,0.1,0.8,1.42,0.12,0.0,1.0,1.0435706086063339,0.0001737298185184245,11.80357468324068,1.0847200976683657
26461118x,0.1,0.8,1.42,0.12,0.0,1.0,1.0335549301355842,0.00018215969954926375,11.778331979820054,1.0849016653388026
264617290,0.1,0.8,1.42,0.12,0.0,1.0,1.02761288656981,0.00018730981525754675,11.749850992125353,1.0851074622708143
264618939,0.1,0.8,1.42,0.12,0.0,1.0,1.021031447523843,0.00019372175246712536,11.795953003291862,1.0847748375837827
264619384,0.1,0.8,1.42,0.12,0.0,1.0,1.0313395335272342,0.00018409722039030825,11.773859088745047,1.0849339194959389
264627202,0.1,0.8,1.42,0.12,0.0,1.0,0.8961351340254566,0.00036911165656724473,11.567514546502306,1.0864489943781719
264627210,0.1,0.8,1.42,0.12,0.0,1.0,1.061946775540061,0.00015908321234566345,11.779578944224031,1.0848926778058003
264627317,0.1,0.8,1.42,0.12,0.0,1.0,1.009920178355084,0.00020446367149116066,11.773571233780121,1.0849359960664147
264627595,0.1,0.8,1.42,0.12,0.0,1.0,0.8758419005473502,0.0004153496996076122,11.66995167953566,1.085690157719641
264628176,0.1,0.8,1.42,0.12,0.0,1.0,1.0490109324991228,0.0001693028252525098,11.809194843280084,1.0846797781958049
264628221,0.1,0.8,1.42,0.12,0.0,1.0,1.230698864403658,7.62114243326032e-5,11.824176243586665,1.084572487706481
264628467,0.1,0.8,1.42,0.12,0.0,1.0,1.023258204217899,0.00019143040419677103,11.765659565618229,1.084993110196917
264628678,0.1,0.8,1.42,0.12,0.0,1.0,1.0289482405727504,0.00018635645965830674,11.79165279372722,1.08480575348453
26462882x,0.1,0.8,1.42,0.12,0.0,1.0,1.0522508669798911,0.000166593462487133,11.787647549006874,1.0848345690556596
26462890x,0.1,0.8,1.42,0.12,0.0,1.0,1.083517837798387,0.00014396431972150733,11.800209584512508,1.0847442575352624
264629398,0.1,0.8,1.42,0.12,0.0,1.0,1.026113239044233,0.0001889242362968474,11.788321915225552,1.084829715984293
264629734,0.1,0.8,1.42,0.12,0.0,1.0,1.042278839710427,0.00017482608130622046,11.806516984213262,1.084698984580899
264630065,0.1,0.8,1.42,0.12,0.0,1.0,1.00021034265196,0.0002143783040752998,11.744974798690807,1.0851427965695992
264630348,0.1,0.8,1.42,0.12,0.0,1.0,1.0787252150977347,0.00014718429711154464,11.798848732700241,1.0847540317411242
264630372,0.1,0.8,1.42,0.12,0.0,1.0,1.0129571159096433,0.00019992425421124145,11.55383923602906,1.0865513168022658
264630866,0.1,0.8,1.42,0.12,0.0,1.0,1.0221277058917506,0.00019258953274813175,11.780991744416111,1.084882497305371
264631295,0.1,0.8,1.42,0.12,0.0,1.0,1.0789049119614853,0.00014706473550507828,11.799458480057966,1.0847496520022575
264631631,0.1,0.8,1.42,0.12,0.0,1.0,1.081368689339314,0.00014534101128752398,11.78783599341183,1.0848332128610285
264706517,0.1,0.8,1.42,0.12,0.0,1.0,1.0872620807764215,0.00014150812588543097,11.801419479805626,1.0847355694551135
264709865,0.1,0.8,1.42,0.12,0.0,1.0,1.0374477966527766,0.0001786355915447896,11.756133038479643,1.0850619839641866
264713506,0.1,0.8,1.42,0.12,0.0,1.0,1.215650662493509,8.103928732495062e-5,11.821417919020693,1.084592221242005
264715544,0.1,0.8,1.42,0.12,0.0,1.0,0.8816698882746472,0.0004023572235512643,11.710899843587915,1.08539053474593
264715771,0.1,0.8,1.42,0.12,0.0,1.0,1.1853428732779225,9.19275265886751e-5,11.816252916547173,1.0846291973489859
264715923,0.1,0.8,1.42,0.12,0.0,1.0,1.0159941588791377,0.00019838418270130977,11.767458539749853,1.0849801167025193
26471850x,0.1,0.8,1.42,0.12,0.0,1.0,0.8868745204680859,0.0003908746199481025,11.725073160047637,1.0852873143177844
264718649,0.1,0.8,1.42,0.12,0.0,1.0,0.8853046579101532,0.00039421437846483287,11.714627480873956,1.0853633631656374
264723229,0.1,0.8,1.42,0.12,0.0,1.0,1.1771886989852647,9.514374704880592e-5,11.812427622056772,1.084656603366843
264724520,0.1,0.8,1.42,0.12,0.0,1.0,1.0132237868938883,0.00020110288470730556,11.766219278164657,1.084989067121651
264726024,0.1,0.8,1.42,0.12,0.0,1.0,0.8764911655457441,0.00041428929642057946,11.704020053582743,1.085440728520786
26472853x,0.1,0.8,1.42,0.12,0.0,1.0,1.0044666253662944,0.00020992857684194586,11.75267150749416,1.0850870373908046
264734905,0.1,0.8,1.42,0.12,0.0,1.0,1.1875045820865315,9.108067169366342e-5,11.811871651387975,1.0846605880518938
264740707,0.1,0.8,1.42,0.12,0.0,1.0,1.1916011558766932,8.952330263130878e-5,11.811033989429799,1.084666592348726
264742921,0.1,0.8,1.42,0.12,0.0,1.0,1.053963634579971,0.00016529064717389427,11.796121982662177,1.0847736231847882
26474760x,0.1,0.8,1.42,0.12,0.0,1.0,1.0417104817288128,0.00017530921129917953,11.807497390517732,1.0846919518104718
264755124,0.1,0.8,1.42,0.12,0.0,1.0,0.8721580098864835,0.00042416879161836157,11.668051494992353,1.085704112672898
264760695,0.1,0.8,1.42,0.12,0.0,1.0,0.899253195826414,0.00036505439512556504,11.753942513536417,1.0850778365512976
264762412,0.1,0.8,1.42,0.12,0.0,1.0,1.1140803407408473,0.00012527987617618426,11.802204311178931,1.0847299346489714
264763001,0.1,0.8,1.42,0.12,0.0,1.0,1.2390746693415355,7.362268771907135e-5,11.804653563474254,1.0847123547186663
264763386,0.1,0.8,1.42,0.12,0.0,1.0,1.227947456631853,7.705113159193732e-5,11.817117847768268,1.0846230030775952
264763407,0.1,0.8,1.42,0.12,0.0,1.0,1.1151035233011475,0.00012475443263251768,11.813909091528519,1.0846459873910048
26476360x,0.1,0.8,1.42,0.12,0.0,1.0,1.2129728056440467,8.190205274048372e-5,11.808207905312855,1.0846868557886815
264765250,0.1,0.8,1.42,0.12,0.0,1.0,1.225634265409904,7.779652987188272e-5,11.823172074418716,1.0845796706421669
264766288,0.1,0.8,1.42,0.12,0.0,1.0,1.2289315156855136,7.67623227011209e-5,11.824695696026328,1.0845687724831725
264766616,0.1,0.8,1.42,0.12,0.0,1.0,1.1123598784632123,0.00012624077683398203,11.79958648015466,1.0847487326510863
264767109,0.1,0.8,1.42,0.12,0.0,1.0,1.0408705424957592,0.00017597330911645967,11.799875246940276,1.0847466586783874
264767600,0.1,0.8,1.42,0.12,0.0,1.0,1.037055351983418,0.0001791110833430509,11.779165873316128,1.0848956548158766
264767678,0.1,0.8,1.42,0.12,0.0,1.0,1.2213794208928979,7.915804135547261e-5,11.822008620403434,1.0845879944863273
264767889,0.1,0.8,1.42,0.12,0.0,1.0,1.0447450728615608,0.00017274188499227276,11.801191553727032,1.0847372060225717
264771116,0.1,0.8,1.42,0.12,0.0,1.0,1.0755385361532985,0.00014928662601912935,11.780457769725606,1.0848863447878812
264771191,0.1,0.8,1.42,0.12,0.0,1.0,1.0218130179383043,0.00019284574756705958,11.774667015495769,1.084928091697538
264773795,0.1,0.8,1.42,0.12,0.0,1.0,1.0294379142588252,0.00018521660375755706,11.679370620802574,1.0856210520641294
26477419x,0.1,0.8,1.42,0.12,0.0,1.0,1.2070838417771488,8.395595045180286e-5,11.821354827800167,1.0845926727153397
264777972,0.1,0.8,1.42,0.12,0.0,1.0,1.0094564562847925,0.00020486982547933787,11.764197141274451,1.0850036758132453
264781242,0.1,0.8,1.42,0.12,0.0,1.0,0.8488890003261691,0.00030588809423187413,5.240175018183267,1.1908333207440642
264781429,0.1,0.8,1.42,0.12,0.0,1.0,1.044939101877059,0.00017261683834075278,11.807368971434535,1.084692872935477
264782683,0.1,0.8,1.42,0.12,0.0,1.0,1.11040144571737,0.0001274269608833913,11.815965486225572,1.084631256004069
264784267,0.1,0.8,1.42,0.12,0.0,1.0,1.0711538331897141,0.00015235515637998862,11.778073642066271,1.084903527553812
264786203,0.1,0.8,1.42,0.12,0.0,1.0,1.0442521824307618,0.00017306524799713983,11.786426706153577,1.0848433562546917
264786422,0.1,0.8,1.42,0.12,0.0,1.0,1.0019445623388021,0.00021249323585347476,11.739878327705792,1.0851797584341252
264797068,0.1,0.8,1.42,0.12,0.0,1.0,1.0309664511013101,0.00018457499867680628,11.797451679697382,1.0847640683047621
264798845,0.1,0.8,1.42,0.12,0.0,1.0,1.1040590882408894,0.0001311211482181745,11.814076647261258,1.0846447868807267
264799725,0.1,0.8,1.42,0.12,0.0,1.0,0.9351007984001809,0.000298210626209905,11.553469921993146,1.0865540834703178
264799784,0.1,0.8,1.42,0.12,0.0,1.0,1.035077607013029,0.00016952774955853765,10.102137454555923,1.098988952040938
264801493,0.1,0.8,1.42,0.12,0.0,1.0,1.071193084562417,0.00015237579507858292,11.78767324834089,1.0848343841004202
264801522,0.1,0.8,1.42,0.12,0.0,1.0,1.1190861630012892,0.00012224140882879003,11.737977809114199,1.085193550052849
264808839,0.1,0.8,1.42,0.12,0.0,1.0,1.0122501457008886,0.00020222385418860092,11.788842130560717,1.0848259726379452
264809196,0.1,0.8,1.42,0.12,0.0,1.0,1.035358012239198,0.00017940235934530005,11.584651355998881,1.0863211131064527
264809233,0.1,0.8,1.42,0.12,0.0,1.0,1.035280375480029,0.00018069519273869724,11.786404510526294,1.0848435160278873
264809305,0.1,0.8,1.42,0.12,0.0,1.0,0.9186680687026187,0.0003281839594608447,11.763817461289513,1.0850064193269437
264810226,0.1,0.8,1.42,0.12,0.0,1.0,1.141706966860211,0.00011082701855660744,11.799076536133114,1.084752395404643
264810373,0.1,0.8,1.42,0.12,0.0,1.0,1.1738894221233924,9.646194057015969e-5,11.804157908520798,1.0847159117786922
264812715,0.1,0.8,1.42,0.12,0.0,1.0,1.2294980232609043,7.65707321125937e-5,11.818794379150116,1.0846109990511494
264813734,0.1,0.8,1.42,0.12,0.0,1.0,0.8979877779915942,0.000365952166709697,11.618014252960707,1.086073228886353
264813929,0.1,0.8,1.42,0.12,0.0,1.0,0.7774569403138987,0.00038961722861031284,4.187143198903371,1.23882631964006
264813996,0.1,0.8,1.42,0.12,0.0,1.0,0.9460731974079926,0.00028202063939409725,11.626670906773866,1.086009142945414
264821136,0.1,0.8,1.42,0.12,0.0,1.0,0.7665711640687188,0.0003674067970755535,3.6865755802097464,1.271254441484448
