id,alpha,theta,sigma,eta,n_origins,pearson_correlation,covariance_population,epsilon_weighted,epsilon_origin_mean,epsilon_composition_gap,omega_max,epsilon_origin_sd,amenity,productivity,employment,wage,markdown
163642438,0.8,1.42,0.12,0.4,128,-0.9503581271816861,-0.0051013256872687995,11.15681925478986,11.809788942760267,-0.6529696879704066,0.7096117731595983,0.08620142667243094,-0.9673796603836522,2.875465925087172,0.00033971804519694187,1.9870912454815348,1.0896312808483186
16364250x,0.8,1.42,0.12,0.4,128,-0.724314993897001,-0.002675504950892018,11.473850664076584,11.816315297790768,-0.342464633714183,0.6226499585825979,0.06693784410048609,-0.24779541930894844,1.3467532382816456,0.00023172820301779867,1.0069636016732602,1.0871546989129721
163643617,0.8,1.42,0.12,0.4,128,-0.900542299589944,-0.0025486568469024464,11.489044705313272,11.815272781716786,-0.32622807640351326,0.35165269422304263,0.08042264961865957,0.2093584949718852,0.8456338073450359,0.000134987302728515,0.7045167493209026,1.0870394384954856
163644265,0.8,1.42,0.12,0.4,128,-0.9977800703859248,-0.0018090930292731372,11.599156531392536,11.830720439139496,-0.23156390774695979,0.9340387559906229,0.022143599102476735,-0.13643767847519928,0.6289663012616415,5.2870026899608145e-5,0.632533132409692,1.0862131653533211
163644898,0.8,1.42,0.12,0.4,128,-0.8041583332637304,-4.513344687543419e-5,11.826794299262174,11.832571380462225,-0.005777081200051271,0.42046396128697977,0.0014921100819885761,-0.3806006527089037,1.0009455664645908,1.237383608281976e-5,1.3479425163336975,1.0845537661936326
163657189,0.8,1.42,0.12,0.4,128,-0.9108667547850835,-0.020477798154465474,9.077537284278666,11.698695448050248,-2.6211581637715824,0.29993409356857553,0.5996114031988069,-0.6758600471652058,1.2012371822503354,0.0002969720660003423,0.8369743416542641,1.1101620372005405
163660476,0.8,1.42,0.12,0.4,128,-0.9705088442879509,-0.005136446039341687,11.167217383908019,11.824682476943748,-0.6574650930357286,0.8419419671223475,0.07128101741787576,-0.31487903766389913,0.6203601541180104,5.3994921089149694e-5,0.6193553396212661,1.0895478224898714
163660628,0.8,1.42,0.12,0.4,128,-0.999997094170886,-0.01096998491014048,10.417830771380098,11.821988839878086,-1.4041580684979884,0.9864130700970712,0.12682373367646563,-0.2261698986645154,0.7588739333134261,6.074428622522488e-5,0.7356565658900907,1.095989272809768
163661487,0.8,1.42,0.12,0.4,128,-0.9903741257868227,-0.004739333888293294,11.21239591047962,11.819030648181164,-0.606634737701544,0.5101283795762575,0.0987719371003909,-1.7539111389884572,0.9022829527456674,1.6873412841359754e-5,1.1371364610988768,1.0891870040965423
163662076,0.8,1.42,0.12,0.4,128,-0.9999999999411493,-0.002844248521803186,11.466402197495633,11.830466008286443,-0.3640638107908103,0.9998708372339441,0.03243659916355464,-1.3733630135483417,0.626180856553572,1.2373836082898478e-5,0.8411972062437544,1.0872113137823134
163665605,0.8,1.42,0.12,0.4,128,-0.9993365440933935,-0.0026902823268658317,11.48270438219062,11.827060520029443,-0.34435613783882246,0.6589441839843465,0.04604912326778956,-0.35554066247284777,0.5817704461483357,3.487171987033686e-5,0.6353387594707849,1.087087498442525
163666456,0.8,1.42,0.12,0.4,128,-0.9969298770357653,-0.0017360102701859173,11.608681371588602,11.8308906861724,-0.22220931458379845,0.900896358752478,0.02204204714564698,-0.5700118139377998,0.6118533469755778,1.912320121906553e-5,0.7541562114089321,1.086142428066587
163668099,0.8,1.42,0.12,0.4,128,-0.9774030166216997,-0.0006699368676986653,11.745581014508007,11.831332933573437,-0.08575191906543012,0.4287358956130527,0.01316276952386446,0.2616564477093184,0.8540184010731542,5.455736818730038e-5,0.8543272970638576,1.085138402158634
16367419x,0.8,1.42,0.12,0.4,128,-0.8914480485124865,-0.0004244590079896844,11.777817405401283,11.832148158423964,-0.05433075302268087,0.41257511211095704,0.00963987510956038,-0.22396470125049303,0.4340454524672426,4.499576757419594e-6,0.7153554445512069,1.0849053747039246
163700175,0.8,1.42,0.12,0.4,128,-0.999999993617155,-0.0024887234556668445,11.512265740259377,11.83082234258474,-0.31855660232536387,0.9994979503657733,0.028392764026162736,-0.9500334507558715,0.31399056716797574,7.874259326132596e-6,0.4618621524333004,1.08686387393777
163700239,0.8,1.42,0.12,0.4,128,-0.9576190836037887,-0.0006010351634167406,11.75264333974713,11.829575840664475,-0.07693250091734427,0.3196726956059947,0.01764098285289659,-0.8533391609678459,0.8592088813260427,1.631096574566709e-5,1.0943368800556257,1.085087241320259
16371813x,0.8,1.42,0.12,0.4,128,-0.999940987936628,-0.0013865497035045456,11.654306918675802,11.831785280724382,-0.17747836204858025,0.9521540123484252,0.016597261175893854,-0.06854769723453955,0.4686206720157773,2.3622777981795917e-5,0.5538806669196208,1.0858051883289188
163719212,0.8,1.42,0.12,0.4,128,-0.9881526389710683,-0.0003924042311252259,11.782160227493652,11.83238796907768,-0.05022774158402754,0.68764093001931,0.006473651375583921,0.6498590423979586,0.5490860026643083,2.8122354735677078e-5,0.6272830807103477,1.0848740791749294
163741137,0.8,1.42,0.12,0.4,128,-0.9988622865939372,-0.007776320533060639,10.811164682186606,11.806533710418366,-0.9953690282317602,0.49510011651550817,0.16110543860469437,-1.1603575504646317,0.5453820125116676,3.4309272777375726e-5,0.5945811487178863,1.0924969722871474
163742818,0.8,1.42,0.12,0.4,128,-0.9999999480915303,-0.00469910320926668,11.227091045749072,11.82857625653521,-0.601485210786139,0.9975150571899962,0.05371741401294838,-0.26529480413769,0.5113982175086981,2.924724892294094e-5,0.5774297748802238,1.0890702672602475
163743423,0.8,1.42,0.12,0.4,128,-0.9846033551989547,-0.0026778315496265755,11.47870052051312,11.821462958865324,-0.342762438352203,0.34046459105960863,0.0664574777389868,-0.8594759645366274,0.7041791555982614,3.599661406223819e-5,0.7641296794069711,1.0871178752519015
163744872,0.8,1.42,0.12,0.4,128,-0.9839830601263145,-0.000656538952959424,11.744757134870433,11.828794120849238,-0.08403698597880549,0.3280441072307745,0.019349666840312536,0.7263189040640146,0.2508148344772187,3.3184378587754475e-5,0.27713528778948565,1.0851443745082627
163747299,0.8,1.42,0.12,0.4,128,-0.8957169235436314,-0.0003876492816224473,11.781882874978029,11.8315019830257,-0.049619108047670224,0.3246799615858381,0.011574543912009875,0.8068353163870704,0.502245479013508,2.8122354735613066e-5,0.573770792919249,1.0848760771611274
163747424,0.8,1.42,0.12,0.4,128,-0.99999999366259,-0.008565502944482007,10.728308035669349,11.82469241256305,-1.0963843768937007,0.9993851541318495,0.09773121708462576,-0.6573748073185955,0.6065553534192665,2.868480182998383e-5,0.684934134449904,1.093211342988588
163749569,0.8,1.42,0.12,0.4,128,-0.9986876953099278,-0.00032681101118686945,11.79062679077206,11.83245860020398,-0.041831809431919,0.43066150309295664,0.006164171251820075,-0.139982762100526,0.22704322100076188,3.3746825682211187e-6,0.3963874442918569,1.0848131331561313
163751714,0.8,1.42,0.12,0.4,128,-0.9999999988593027,-0.04585534032436438,5.9175959641625,11.787079525681138,-5.869483561518638,0.9995208500919303,0.523131557150689,-1.8896483999300557,0.6851768200111088,2.6997460545602853e-5,0.7323877406670535,1.1689875425858898
163751757,0.8,1.42,0.12,0.4,128,-0.9891194660318533,-0.0008107169376097564,11.726891895612729,11.830663663626781,-0.10377176801405241,0.4177745413193982,0.017853953135811906,-0.6517585143615195,0.969255770084984,1.743585993485921e-5,1.217932325581633,1.0852740870216533
163781083,0.8,1.42,0.12,0.4,128,-0.9999997719127486,-0.004288589878910448,11.28000842416975,11.828947928670294,-0.5489395045005434,0.9935119740154171,0.04922374556659363,-0.31070505977353635,0.542103756968259,2.980969601907375e-5,0.6100066043851823,1.0886524160617905
163784946,0.8,1.42,0.12,0.4,128,-0.9854981330011956,-0.00611950790355727,11.01634083055623,11.799637842211558,-0.7832970116553284,0.3157068073586139,0.1586856353511225,1.4210939866168788,0.28240970915128777,0.00031272058465671063,0.19821034872723498,1.0907742430432328
163788170,0.8,1.42,0.12,0.4,128,-0.9999996869218423,-0.0032574452342988467,11.413033183636706,11.82998617362696,-0.41695298999025354,0.9910277700354055,0.03748284114267304,0.0010308117308123431,0.3633367810437586,2.2497883787242772e-5,0.43292938473429166,1.0876191266519524
163789202,0.8,1.42,0.12,0.4,128,-0.999998799440095,-0.0009857030244860188,11.70613648554094,11.832306472675155,-0.12616998713421523,0.9844340237103305,0.011418838100904645,0.21775006646559666,0.2882826909926745,8.999153515298543e-6,0.4134197049679053,1.0854252811109086
163789376,0.8,1.42,0.12,0.4,128,-0.9979990201502228,-0.017366960272643315,9.54017131015666,11.763142225055002,-2.222970914898342,0.49517583761991624,0.38702642240831875,-0.9320414696959838,0.6881567284334681,0.00011586410151084244,0.5815927107710264,1.1048199206795564
163791468,0.8,1.42,0.12,0.4,128,-0.9885425912798196,-0.00035532797093246974,11.7861651613072,11.831647141586549,-0.0454819802793498,0.4715522048221171,0.007782139524463973,0.21928018282639608,0.35345943891208154,1.462362446210874e-5,0.460228661256534,1.0848452389996113
163792030,0.8,1.42,0.12,0.4,128,-0.9999520151388032,-0.0014831469946295698,11.641656820942988,11.83149963625557,-0.1898428153125824,0.8978250202398438,0.01880037916844255,1.1368991023826478,0.16608522264133765,2.2497883786950746e-5,0.19821034872723498,1.08589842626189
163793201,0.8,1.42,0.12,0.4,128,-0.9463378007327663,-0.0012824946132924597,11.597670293492916,11.76182960399435,-0.16415931050143406,0.09630878514522001,0.10491655240879447,-0.15627101226057452,2.244583256247613,0.00043533405132175127,1.4806914946875265,1.086224213544083
163793981,0.8,1.42,0.12,0.4,128,-0.9971181537873536,-0.00039959330145310337,11.781125789714254,11.832273732300251,-0.051147942585997086,0.6188425182632032,0.0070926216457834566,-0.20258393720468362,0.48206202119124186,1.1248941894101178e-5,0.66147149959681,1.0848815315148463
163794933,0.8,1.42,0.12,0.4,128,-0.976302604855469,-0.0005345727526653863,11.761839653790755,11.830264966131923,-0.06842531234116755,0.43666172395797165,0.013719670545851083,-0.5045823113719047,0.6527543536294907,1.7998307030365205e-5,0.8152264968749143,1.0850207135477916
163795039,0.8,1.42,0.12,0.4,128,-0.990823728089212,-0.002405176300056683,11.516831912477787,11.824694478885041,-0.3078625664072536,0.4741039040617525,0.050512265746327084,-0.39705602657367045,0.7745429939703857,6.524386298253359e-5,0.7464299810121853,1.0868294343096698
163820679,0.8,1.42,0.12,0.4,128,-0.8091341011472816,-0.00015337094832326283,11.807889533315983,11.827521014701365,-0.019631481385381733,0.10446466214546554,0.011533038027609315,0.38627481368415606,0.6056024585736417,4.4995767576579566e-5,0.6298844327748493,1.0846891391707636
163820812,0.8,1.42,0.12,0.4,128,-0.9999916732558555,-0.019839760919372937,9.272880979163038,11.812370376842772,-2.539489397679734,0.9701307387258227,0.23323904355724467,-0.19361833226000802,0.6460092120978491,5.118268561547484e-5,0.6411348675801705,1.1078413496568205
163820927,0.8,1.42,0.12,0.4,128,-0.9989129639205409,-0.0009476076920289656,11.71008286736936,11.831376651949062,-0.12129378457970219,0.6697971442630457,0.015482054267626402,-0.24416148256588985,0.6344726448320581,1.9123201219961347e-5,0.782573684442702,1.0853964921791068
163822340,0.8,1.42,0.12,0.4,128,-0.9999092962045486,-0.024243150440432095,8.702555478060203,11.805678734435515,-3.103123256375312,0.9379459497170433,0.29487144298404566,0.9726658523754971,0.36598744541758144,0.00013498730272861758,0.2972905743589431,1.1149087762233836
163822404,0.8,1.42,0.12,0.4,128,-0.9576444482424299,-0.000311781080310994,11.789971479575438,11.829879457855244,-0.03990797827980508,0.38377215497314077,0.009491531865747062,0.5889906477354487,0.4587970434872661,3.3746825682430554e-5,0.5053939905861226,1.0848178472469052
16382328x,0.8,1.42,0.12,0.4,128,-0.9995756380089063,-0.004324549781630149,11.274823114761098,11.828365486809764,-0.5535423720486659,0.9351415703287096,0.052752285519474536,-0.6070166185188828,0.9290030744580896,3.1497037303490267e-5,1.0338810498101323,1.088693187451499
163825592,0.8,1.42,0.12,0.4,128,-0.9998692599942309,-0.02036383518960622,9.200751124532037,11.807322028801636,-2.6065709042695993,0.8843114632731193,0.2628321187262609,-1.0270932822986436,0.723817930677651,3.1497037303544693e-5,0.791005308582015,1.1086867785537304
163826034,0.8,1.42,0.12,0.4,128,-0.8655306957247813,-0.0005571441464019597,11.75655791308268,11.82787236382213,-0.07131445073945031,0.18509810722901004,0.022912104020465243,0.47062631168223773,0.4393483044598015,3.4871719871742415e-5,0.48069968098779425,1.0850589098776269
163827272,0.8,1.42,0.12,0.4,128,-0.9034822429344617,-0.005109700278425456,11.148118836973966,11.802160472612425,-0.6540416356384586,0.2699099719539721,0.19701025046152496,0.5556624541683488,0.34808076857764936,7.761769907145479e-5,0.323141922487582,1.0897012325239475
163829075,0.8,1.42,0.12,0.4,128,-0.9979062095888133,-0.008446765914402245,10.732137211646178,11.813323248689668,-1.0811860370434907,0.6151360520701418,0.15670700541479338,-0.8942401208232691,0.6172233166682396,2.4747672166342953e-5,0.7178891774808203,1.0931780856207123
163837251,0.8,1.42,0.12,0.4,128,-0.9742796819885478,-0.0009530612763661218,11.705969542274184,11.827961385649045,-0.12199184337486102,0.40707840279834256,0.024984580031003897,-0.058702988380028166,0.8089126440622142,4.4995767576486934e-5,0.840774905608886,1.0854264993932083
163837809,0.8,1.42,0.12,0.4,128,-0.7632228243473566,-0.002456816735370351,11.478482901783936,11.792955443911339,-0.31447254212740283,0.150548224517344,0.15894404266833656,-0.5248996721758776,0.5580162536796487,5.118268561867697e-5,0.5643620581048813,1.0871195269058234
163858001,0.8,1.42,0.12,0.4,128,-0.9798637395394402,-0.009514226642187791,10.581777477374295,11.799598487574338,-1.2178210102000424,0.7096958294693906,0.15598685372101065,-0.5023619491569322,2.400208013299624,0.0004460205460842675,1.5637747146230914,1.0945020817285354
163858538,0.8,1.42,0.12,0.4,128,-0.9384375716549356,-0.01617840171033854,9.649562698275373,11.720398117198704,-2.0708354189233305,0.49966379022247803,0.38787122650942873,-0.6974323683435855,1.1320194816268927,0.0002829108886396298,0.8011478952968709,1.1036316392015078
163859629,0.8,1.42,0.12,0.4,128,-0.9977963764538382,-0.0012923332781423443,11.664251505790078,11.829670165392296,-0.16541865960221713,0.41263598555853687,0.025425376665434953,0.7624103577193192,0.3663691165962197,2.474767216716942e-5,0.42904436774065574,1.0857320334274003
163860478,0.8,1.42,0.12,0.4,128,-0.9999989029942776,-0.01797458189205899,9.513871906054904,11.814618388238458,-2.3007464821835537,0.9893715301514083,0.20717985571287276,0.6278471826172282,0.920977561773053,0.00032903155038520874,0.6315518752782525,1.1051096766778592
163861606,0.8,1.42,0.12,0.4,128,-0.813290385640073,-0.00339132504367151,11.204920915082424,11.639010520672375,-0.4340896055899517,0.06707144457727614,0.31326270966787134,1.699705805877599,0.6583066599730394,0.0017492104645989125,0.3279038618468759,1.0892465022804352
16386230x,0.8,1.42,0.12,0.4,128,-0.9999999996278454,-0.014017954739553005,10.024901288062278,11.81919949472506,-1.7942982066627824,0.9998368658106419,0.15987011920427968,-0.7780549866738058,1.4807415957646664,0.00012992527887450357,1.2287366442077226,1.0997516056532952
163863767,0.8,1.42,0.12,0.4,128,-0.9999931428375816,-0.023282466603507242,8.82805691572465,11.808212640973576,-2.9801557252489257,0.9797368497990371,0.2710213216224445,-0.18893557121585844,1.6775881149817686,0.00030990834916914267,1.1557103884346605,1.1132752098843843
163871812,0.8,1.42,0.12,0.4,128,-0.7309296500973498,-0.014653221847126514,9.21958870807251,11.095201104504703,-1.8756123964321922,0.1737063950233314,1.0638110015484419,-0.5275669982863542,1.972662319110206,0.001406117736752519,1.0086474882430094,1.1084647083144195
163899452,0.8,1.42,0.12,0.4,128,-0.9475125072550142,-0.009536586203962704,10.593624690816062,11.814307724923289,-1.2206830341072266,0.8425296662371131,0.13597233416125357,0.5064297633462214,1.1312149779752738,0.0003661530586578883,0.7667447821131586,1.0943963968127859
163901671,0.8,1.42,0.12,0.4,128,-0.9998839494362094,-0.010172894311312408,10.518164287433548,11.820294759281536,-1.3021304718479882,0.9533304440078529,0.12173636821603535,1.3956629793352098,1.030729748042216,0.0012373836083663524,0.547284930644363,1.0950736243200478
163904143,0.8,1.42,0.12,0.4,128,-0.9999999950954548,-0.005300638122172256,11.14950613201409,11.82798781165214,-0.6784816796380504,0.9998050958899874,0.060453953684944106,-0.08158975999568786,0.7706246997006462,8.436706420704784e-5,0.7035876595723538,1.0896900713053697
163906077,0.8,1.42,0.12,0.4,128,-0.739276821035445,-0.0002475868067184289,11.776785084602356,11.808476195862312,-0.03169111125995627,0.15392029247949832,0.022815526736283447,0.170182812777249,1.0616357559406377,0.00016873412840554211,0.8475259036398805,1.0849128172770561
163906085,0.8,1.42,0.12,0.4,128,-0.9998927523230156,-0.01481363632860579,9.91593337013655,11.812078820198089,-1.896145450061539,0.8136945143657341,0.20791850482044544,-1.1349986086028956,2.051208108796717,5.9619392039673165e-5,1.9870912454815348,1.1008477934121323
163907133,0.8,1.42,0.12,0.4,128,-0.9999999999999996,-0.0443714068474604,6.109072468854661,11.788612545329592,-5.679540076474931,0.9999999999999938,0.5059579593192083,-3.0273613329675446,1.4279814727153974,0.00016873412841389863,1.062813817509141,1.1636909702902054
163912215,0.8,1.42,0.12,0.4,128,-1.0,-0.08085989945130652,1.4017696119927494,11.75183674175998,-10.35006712976723,0.9999999999983107,0.9220286807189744,-2.34826578123403,2.3667414942762157,0.0007750520964354981,0.8819476581574247,1.7133839908103048
16391224x,0.8,1.42,0.12,0.4,128,-0.9649161188082025,-0.02650470586582615,8.38750320163649,11.780105552462237,-3.3926023508257472,0.5908561085402259,0.48370881012931133,-0.11861885119621707,1.5681272280549505,0.00025310119261762475,1.1189686738500007,1.119224991747829
163912266,0.8,1.42,0.12,0.4,128,-0.9722265644849163,-0.0051478896060004765,11.13491524886595,11.793845118434012,-0.6589298695680625,0.57821041934508,0.10463760535780645,0.4890231190695835,1.4172901583391164,0.0006794360903687091,0.8524954847765908,1.0898075986794642
